Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4SSnFejRGlZikf02HLewEF,"6qqNVTkY8uBg9cP3Jd7DAH","bury a friend","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,193143,78,spotify:user:12132863200,2023-11-04T03:22:48Z,"art pop,pop",0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,4
7qEKqBCD2vE5vIBsrUitpD,"6qqNVTkY8uBg9cP3Jd7DAH","ilomilo","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,156370,74,spotify:user:12132863200,2023-11-04T03:22:48Z,"art pop,pop",0.855,0.423,5,-15.044,0,0.0585,0.724,0.469,0.0896,0.572,120.02,4
0tMSssfxAL2oV8Vri0mFHE,"6qqNVTkY8uBg9cP3Jd7DAH","listen before i go","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,242652,78,spotify:user:12132863200,2023-11-04T03:22:48Z,"art pop,pop",0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,3
6CcJMwBtXByIz4zQLzFkKc,"6qqNVTkY8uBg9cP3Jd7DAH","i love you","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,291796,82,spotify:user:12132863200,2023-11-04T03:22:48Z,"art pop,pop",0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,4
3LgWsmilsrWXiPYQFRD0T7,"6qqNVTkY8uBg9cP3Jd7DAH","goodbye","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,119409,70,spotify:user:12132863200,2023-11-04T03:22:48Z,"art pop,pop",0.153,0.138,6,-21.877,0,0.0503,0.837,0.55,0.254,0.0503,74.318,3
3yNZ5r3LKfdmjoS3gkhUCT,"6qqNVTkY8uBg9cP3Jd7DAH,1uNFoZAHBGtllmzznpCI3s","bad guy (with Justin Bieber)","bad guy (with Justin Bieber)","Billie Eilish,Justin Bieber",2019-07-11,194839,68,spotify:user:12132863200,2023-11-04T03:22:49Z,"art pop,pop,canadian pop",0.67,0.453,0,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055,4
3ZCTVFBt2Brf31RLEnCkWJ,"6qqNVTkY8uBg9cP3Jd7DAH","everything i wanted","everything i wanted","Billie Eilish",2019-11-13,245425,86,spotify:user:12132863200,2023-11-04T03:22:50Z,"art pop,pop",0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4
73SpzrcaHk0RQPFP73vqVR,"6qqNVTkY8uBg9cP3Jd7DAH","No Time To Die","No Time To Die","Billie Eilish",2020-02-13,242265,79,spotify:user:12132863200,2023-11-04T03:22:52Z,"art pop,pop",0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,4
2ygvZOXrIeVL4xZmAWJT2C,"6qqNVTkY8uBg9cP3Jd7DAH","my future","my future","Billie Eilish",2020-07-30,208155,72,spotify:user:12132863200,2023-11-04T03:22:53Z,"art pop,pop",0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,4
54bFM56PmE4YLRnqpW6Tha,"6qqNVTkY8uBg9cP3Jd7DAH","Therefore I Am","Therefore I Am","Billie Eilish",2020-11-12,174321,75,spotify:user:12132863200,2023-11-04T03:22:54Z,"art pop,pop",0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,4
0psS4i5YooJrXfDnGvWRLi,"6qqNVTkY8uBg9cP3Jd7DAH,7ltDVBr6mKbRvohxheJ9h1","Lo Vas A Olvidar (with ROSALÍA)","Lo Vas A Olvidar (with ROSALÍA)","Billie Eilish,ROSALÍA",2021-01-21,203464,65,spotify:user:12132863200,2023-11-04T03:22:55Z,"art pop,pop,latin viral pop,r&b en espanol",0.343,0.243,4,-14.66,0,0.0777,0.721,0.00198,0.0668,0.032,135.154,4
