Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5L4bpwdJjJSx7soizxQ8bw,"6eUKZXaKkcviH0Ku9w2n3V,68DWke2VjdDmA75aJX5C57","Outro","The Slumdon Bridge","Ed Sheeran,Yelawolf",2011-09-09,136215,19,spotify:user:12132863200,2023-10-10T02:14:44Z,"pop,singer-songwriter pop,uk pop,alabama rap,detroit hip hop",0.669,0.765,2,-10.181,1,0.387,0.137,0,0.0697,0.581,65.657,4
6JUGrUnAms0o3uGVIhkAyH,"6eUKZXaKkcviH0Ku9w2n3V","The A Team - Live at the Bedford","Live at the Bedford","Ed Sheeran",2011-12-09,322933,33,spotify:user:12132863200,2023-10-10T02:14:56Z,"pop,singer-songwriter pop,uk pop",0.402,0.339,9,-9.574,1,0.0498,0.728,0,0.833,0.496,83.194,4
0T0wYEzpL46dCaTL1DLCyD,"6eUKZXaKkcviH0Ku9w2n3V","Homeless - Live at the Bedford","Live at the Bedford","Ed Sheeran",2011-12-09,225013,30,spotify:user:12132863200,2023-10-10T02:14:56Z,"pop,singer-songwriter pop,uk pop",0.601,0.879,9,-5.215,1,0.0945,0.62,0,0.464,0.713,99.377,4
7JE96R5PJCWQ9Cm3JQXYuH,"6eUKZXaKkcviH0Ku9w2n3V","The City - Live at the Bedford","Live at the Bedford","Ed Sheeran",2011-12-09,307760,30,spotify:user:12132863200,2023-10-10T02:14:56Z,"pop,singer-songwriter pop,uk pop",0.602,0.8,7,-5.91,1,0.0734,0.545,0,0.656,0.81,109.921,4
1YM4HlWW3vvrnWdf9N7Xi2,"6eUKZXaKkcviH0Ku9w2n3V","Fall - Live at the Bedford","Live at the Bedford","Ed Sheeran",2011-12-09,151173,30,spotify:user:12132863200,2023-10-10T02:14:56Z,"pop,singer-songwriter pop,uk pop",0.494,0.0964,4,-16.691,1,0.0532,0.807,0.0000713,0.936,0.393,86.676,4
7GtrkWkk5MxDaIlGOr7UU9,"6eUKZXaKkcviH0Ku9w2n3V","Wake Me Up - Live at the Bedford","Live at the Bedford","Ed Sheeran",2011-12-09,300680,34,spotify:user:12132863200,2023-10-10T02:14:56Z,"pop,singer-songwriter pop,uk pop",0.616,0.141,9,-17.161,1,0.532,0.792,0,0.897,0.361,107.874,4
5rJDpFuffh8UFEKqvzCAZP,"6eUKZXaKkcviH0Ku9w2n3V","You Need Me, I Don't Need You - Live at the Bedford","Live at the Bedford","Ed Sheeran",2011-12-09,590333,34,spotify:user:12132863200,2023-10-10T02:14:56Z,"pop,singer-songwriter pop,uk pop",0.506,0.911,0,-4.779,1,0.23,0.48,0,0.696,0.781,105.475,4
69RasNFxqhiyy75JDHsrIS,"6eUKZXaKkcviH0Ku9w2n3V","Let It Out","Loose Change","Ed Sheeran",2011-12-09,231546,44,spotify:user:12132863200,2023-10-10T02:14:57Z,"pop,singer-songwriter pop,uk pop",0.731,0.603,8,-7.656,1,0.0378,0.645,0.011,0.147,0.619,96.973,4
0jtTK6XjYj2L3Ge6jyK2sr,"6eUKZXaKkcviH0Ku9w2n3V","Homeless","Loose Change","Ed Sheeran",2011-12-09,210746,39,spotify:user:12132863200,2023-10-10T02:14:57Z,"pop,singer-songwriter pop,uk pop",0.754,0.636,9,-7.129,1,0.193,0.519,0,0.108,0.875,90.001,4
7sGK98k8lv3hzRznoN909t,"6eUKZXaKkcviH0Ku9w2n3V","Little Bird","Loose Change","Ed Sheeran",2011-12-09,226066,40,spotify:user:12132863200,2023-10-10T02:14:57Z,"pop,singer-songwriter pop,uk pop",0.826,0.485,8,-7.424,1,0.0354,0.569,0,0.107,0.278,104.011,4
